,created_at,entry_id,PM1.0 (CF=1) ug/m3,PM2.5 (CF=1) ug/m3,PM10.0 (CF=1) ug/m3,UptimeMinutes,RSSI_dbm,Atmospheric Pressure,gas_sensor,PM2.5 (CF=ATM) ug/m3,sensor,channel
2779,2021-07-08 13:25:51+00:00,,1.07,1.76,2.47,17080.0,0.0,993.34,,1.76,96036,1267969
2780,2021-07-08 13:27:51+00:00,,0.89,1.67,1.72,17080.0,0.0,993.37,,1.67,96036,1267969
2781,2021-07-08 13:29:52+00:00,,0.97,1.57,2.17,16912.0,0.0,993.37,,1.57,96036,1267969
2782,2021-07-08 13:31:52+00:00,,0.93,1.4,1.57,17080.0,0.0,993.45,,1.4,96036,1267969
2783,2021-07-08 13:33:52+00:00,,0.66,1.19,1.52,17080.0,0.0,993.4,,1.19,96036,1267969
2784,2021-07-08 13:35:52+00:00,,0.5,1.02,1.23,17080.0,0.0,993.44,,1.02,96036,1267969
2785,2021-07-08 13:37:52+00:00,,0.51,1.51,1.68,17080.0,0.0,993.48,,1.51,96036,1267969
2786,2021-07-08 13:39:52+00:00,,0.48,0.95,0.95,17080.0,0.0,993.48,,0.95,96036,1267969
2787,2021-07-08 13:41:54+00:00,,1.1,2.12,2.71,17448.0,0.0,993.46,,2.12,96036,1267969
2788,2021-07-08 13:43:57+00:00,,0.82,1.82,2.19,17416.0,0.0,993.48,,1.82,96036,1267969
2789,2021-07-08 13:45:52+00:00,,0.39,1.14,1.68,17080.0,0.0,993.54,,1.14,96036,1267969
2790,2021-07-08 13:47:53+00:00,,0.81,1.93,2.38,17248.0,0.0,993.51,,1.93,96036,1267969
2791,2021-07-08 13:49:52+00:00,,0.62,1.69,1.91,17080.0,0.0,993.47,,1.69,96036,1267969
2792,2021-07-08 13:51:52+00:00,,1.5,1.87,2.12,17080.0,0.0,993.47,,1.87,96036,1267969
2793,2021-07-08 13:53:52+00:00,,0.96,1.65,1.75,17080.0,0.0,993.44,,1.65,96036,1267969
2794,2021-07-08 13:55:52+00:00,,0.79,1.61,2.16,17080.0,0.0,993.4,,1.61,96036,1267969
2795,2021-07-08 13:57:52+00:00,,0.97,1.78,1.78,17080.0,0.0,993.44,,1.78,96036,1267969
2796,2021-07-08 13:59:55+00:00,,1.0,1.59,2.03,17584.0,0.0,993.45,,1.59,96036,1267969
2797,2021-07-08 14:01:52+00:00,,1.02,1.89,1.89,17080.0,0.0,993.44,,1.89,96036,1267969
2798,2021-07-08 14:03:52+00:00,,0.89,1.95,2.82,17080.0,0.0,993.4,,1.95,96036,1267969
2799,2021-07-08 14:05:52+00:00,,1.22,1.82,2.05,17080.0,0.0,993.46,,1.82,96036,1267969
2800,2021-07-08 14:07:52+00:00,,1.46,2.51,2.93,17080.0,0.0,993.54,,2.51,96036,1267969
2801,2021-07-08 14:09:52+00:00,,1.49,2.42,2.42,17080.0,0.0,993.49,,2.42,96036,1267969
2802,2021-07-08 14:11:52+00:00,,1.35,2.4,2.4,17080.0,0.0,993.47,,2.4,96036,1267969
2803,2021-07-08 14:13:52+00:00,,1.43,2.66,3.09,17080.0,0.0,993.54,,2.66,96036,1267969
2804,2021-07-08 14:15:52+00:00,,1.38,2.07,2.07,17080.0,0.0,993.56,,2.07,96036,1267969
2805,2021-07-08 14:17:52+00:00,,1.63,2.64,3.17,17080.0,0.0,993.56,,2.64,96036,1267969
2806,2021-07-08 14:19:52+00:00,,1.62,2.61,2.75,17080.0,0.0,993.55,,2.61,96036,1267969
2807,2021-07-08 14:21:52+00:00,,1.32,1.84,2.65,17080.0,0.0,993.63,,1.84,96036,1267969
2808,2021-07-08 14:23:52+00:00,,0.98,1.68,1.92,17080.0,0.0,993.63,,1.68,96036,1267969
2809,2021-07-08 14:25:55+00:00,,0.71,1.41,1.91,17416.0,0.0,993.69,,1.41,96036,1267969
2810,2021-07-08 14:27:52+00:00,,0.73,1.07,1.93,17080.0,0.0,993.71,,1.07,96036,1267969
2811,2021-07-08 14:29:52+00:00,,0.95,1.75,2.47,17080.0,0.0,993.7,,1.75,96036,1267969
2812,2021-07-08 14:31:52+00:00,,0.71,1.83,2.09,16912.0,0.0,993.7,,1.83,96036,1267969
2813,2021-07-08 14:33:52+00:00,,0.76,1.2,1.38,17080.0,0.0,993.66,,1.2,96036,1267969
2814,2021-07-08 14:35:52+00:00,,0.69,1.64,1.64,17080.0,0.0,993.6,,1.64,96036,1267969
2815,2021-07-08 14:37:52+00:00,,1.16,2.03,2.47,17080.0,0.0,993.64,,2.03,96036,1267969
2816,2021-07-08 14:39:52+00:00,,1.19,1.86,2.39,17080.0,0.0,993.63,,1.86,96036,1267969
2817,2021-07-08 14:41:52+00:00,,0.62,1.33,1.33,17080.0,0.0,993.63,,1.33,96036,1267969
2818,2021-07-08 14:43:54+00:00,,0.83,1.36,1.62,17248.0,0.0,993.64,,1.36,96036,1267969
2819,2021-07-08 14:45:54+00:00,,1.32,2.1,2.58,17080.0,0.0,993.66,,2.1,96036,1267969
2820,2021-07-08 14:47:57+00:00,,1.09,1.98,2.24,17416.0,0.0,993.67,,1.98,96036,1267969
2821,2021-07-08 14:49:52+00:00,,1.45,1.75,1.96,17080.0,0.0,993.69,,1.75,96036,1267969
2822,2021-07-08 14:51:52+00:00,,1.41,1.93,2.33,17080.0,0.0,993.69,,1.93,96036,1267969
2823,2021-07-08 14:53:52+00:00,,1.14,1.81,2.26,17080.0,0.0,993.64,,1.81,96036,1267969
2824,2021-07-08 14:55:52+00:00,,1.71,2.69,2.83,17080.0,0.0,993.69,,2.69,96036,1267969
2825,2021-07-08 14:58:01+00:00,,1.6,2.09,2.51,17584.0,0.0,993.65,,2.09,96036,1267969
2826,2021-07-08 14:59:53+00:00,,0.75,1.23,1.54,17080.0,0.0,993.65,,1.23,96036,1267969
2827,2021-07-08 15:01:52+00:00,,1.54,1.95,2.9,17080.0,0.0,993.71,,1.95,96036,1267969
2828,2021-07-08 15:03:52+00:00,,1.59,2.4,2.66,17080.0,0.0,993.72,,2.4,96036,1267969
2829,2021-07-08 15:05:54+00:00,,0.89,1.88,2.2,17248.0,0.0,993.72,,1.88,96036,1267969
2830,2021-07-08 15:07:52+00:00,,1.43,2.7,3.14,17080.0,0.0,993.72,,2.7,96036,1267969
2831,2021-07-08 15:09:52+00:00,,1.53,2.81,2.97,17080.0,0.0,993.7,,2.81,96036,1267969
2832,2021-07-08 15:11:52+00:00,,2.29,3.81,4.05,17080.0,0.0,993.77,,3.81,96036,1267969
2833,2021-07-08 15:13:52+00:00,,1.39,2.5,2.73,17080.0,0.0,993.74,,2.5,96036,1267969
2834,2021-07-08 15:15:52+00:00,,1.62,2.52,2.98,17248.0,0.0,993.74,,2.52,96036,1267969
2835,2021-07-08 15:17:57+00:00,,1.9,3.09,3.78,17584.0,0.0,993.8,,3.09,96036,1267969
2836,2021-07-08 15:19:57+00:00,,1.24,1.98,2.16,17080.0,0.0,993.8,,1.98,96036,1267969
2837,2021-07-08 15:21:58+00:00,,1.32,2.11,2.4,17248.0,0.0,993.86,,2.11,96036,1267969
2838,2021-07-08 15:23:52+00:00,,1.89,3.05,3.5,17080.0,0.0,993.84,,3.05,96036,1267969
2839,2021-07-08 15:25:52+00:00,,2.29,3.53,4.47,17248.0,0.0,993.85,,3.53,96036,1267969
2840,2021-07-08 15:27:52+00:00,,1.44,3.23,3.23,17080.0,0.0,993.88,,3.23,96036,1267969
2841,2021-07-08 15:29:55+00:00,,2.19,3.1,3.6,17416.0,0.0,993.84,,3.1,96036,1267969
2842,2021-07-08 15:31:54+00:00,,2.37,3.78,4.03,17080.0,0.0,993.82,,3.78,96036,1267969
2843,2021-07-08 15:33:56+00:00,,1.81,2.49,2.86,17416.0,0.0,993.75,,2.49,96036,1267969
2844,2021-07-08 15:35:53+00:00,,1.0,1.64,1.84,17080.0,0.0,993.73,,1.64,96036,1267969
2845,2021-07-08 15:37:53+00:00,,1.23,1.98,2.21,17080.0,0.0,993.75,,1.98,96036,1267969
2846,2021-07-08 15:39:53+00:00,,1.97,3.25,3.76,17080.0,0.0,993.73,,3.25,96036,1267969
2847,2021-07-08 15:41:53+00:00,,2.53,3.47,3.85,17080.0,0.0,993.8,,3.47,96036,1267969
2848,2021-07-08 15:43:53+00:00,,3.25,5.0,5.32,17080.0,0.0,993.78,,5.0,96036,1267969
2849,2021-07-08 15:45:53+00:00,,3.95,5.54,6.81,17248.0,0.0,993.76,,5.54,96036,1267969
2850,2021-07-08 15:47:53+00:00,,4.78,7.16,8.02,17080.0,0.0,993.74,,7.16,96036,1267969
2851,2021-07-08 15:49:53+00:00,,4.93,7.39,8.37,17080.0,0.0,993.71,,7.39,96036,1267969
2852,2021-07-08 15:51:53+00:00,,4.36,6.86,7.95,17080.0,0.0,993.69,,6.86,96036,1267969
2853,2021-07-08 15:53:53+00:00,,3.86,5.25,6.04,17080.0,0.0,993.7,,5.25,96036,1267969
2854,2021-07-08 15:55:53+00:00,,3.57,5.02,5.4,17080.0,0.0,993.75,,5.02,96036,1267969
2855,2021-07-08 15:57:56+00:00,,3.64,5.14,5.29,17416.0,0.0,993.71,,5.14,96036,1267969
2856,2021-07-08 15:59:53+00:00,,3.52,5.5,5.9,17080.0,0.0,993.75,,5.5,96036,1267969
2857,2021-07-08 16:01:56+00:00,,3.64,5.78,6.13,17416.0,0.0,993.71,,5.78,96036,1267969
2858,2021-07-08 16:03:53+00:00,,3.47,5.18,6.54,17080.0,0.0,993.68,,5.18,96036,1267969
2859,2021-07-08 16:05:53+00:00,,4.19,6.29,6.29,17080.0,0.0,993.65,,6.29,96036,1267969
2860,2021-07-08 16:07:53+00:00,,4.36,6.45,6.45,17248.0,0.0,993.6,,6.45,96036,1267969
2861,2021-07-08 16:09:53+00:00,,3.72,5.47,5.91,17080.0,0.0,993.61,,5.47,96036,1267969
2862,2021-07-08 16:11:53+00:00,,4.11,6.19,6.43,17080.0,0.0,993.61,,6.19,96036,1267969
2863,2021-07-08 16:13:53+00:00,,3.73,5.9,6.93,17080.0,0.0,993.59,,5.9,96036,1267969
2864,2021-07-08 16:15:56+00:00,,3.98,5.72,6.28,17584.0,0.0,993.49,,5.72,96036,1267969
2865,2021-07-08 16:17:55+00:00,,3.53,5.07,5.35,17080.0,0.0,993.44,,5.07,96036,1267969
2866,2021-07-08 16:19:53+00:00,,2.8,4.66,4.66,17080.0,0.0,993.46,,4.66,96036,1267969
2867,2021-07-08 16:21:53+00:00,,3.17,4.81,4.81,17080.0,0.0,993.44,,4.81,96036,1267969
2868,2021-07-08 16:23:53+00:00,,2.68,3.43,3.43,17080.0,0.0,993.39,,3.43,96036,1267969
2869,2021-07-08 16:25:53+00:00,,3.12,4.58,4.95,17080.0,0.0,993.43,,4.58,96036,1267969
2870,2021-07-08 16:27:53+00:00,,3.04,4.62,4.68,17080.0,0.0,993.43,,4.62,96036,1267969
2871,2021-07-08 16:29:53+00:00,,2.93,4.52,4.77,16912.0,0.0,993.45,,4.52,96036,1267969
2872,2021-07-08 16:31:54+00:00,,3.77,5.16,5.16,16912.0,0.0,993.49,,5.16,96036,1267969
2873,2021-07-08 16:33:54+00:00,,3.75,5.04,5.32,17080.0,0.0,993.49,,5.04,96036,1267969
2874,2021-07-08 16:35:54+00:00,,2.9,4.36,4.72,17248.0,0.0,993.49,,4.36,96036,1267969
2875,2021-07-08 16:37:53+00:00,,3.32,5.07,5.53,17080.0,0.0,993.5,,5.07,96036,1267969
2876,2021-07-08 16:39:54+00:00,,4.53,6.28,6.84,17080.0,0.0,993.54,,6.28,96036,1267969
2877,2021-07-08 16:41:54+00:00,,4.38,6.27,6.44,17080.0,0.0,993.54,,6.27,96036,1267969
2878,2021-07-08 16:43:54+00:00,,4.14,6.24,6.51,17080.0,0.0,993.63,,6.24,96036,1267969
2879,2021-07-08 16:45:54+00:00,,4.57,6.79,7.05,17080.0,0.0,993.64,,6.79,96036,1267969
2880,2021-07-08 16:47:54+00:00,,4.68,7.18,8.02,17080.0,0.0,993.64,,7.18,96036,1267969
2881,2021-07-08 16:49:55+00:00,,5.02,6.96,7.59,17080.0,0.0,993.71,,6.96,96036,1267969
2882,2021-07-08 16:51:54+00:00,,5.42,8.39,8.46,17248.0,0.0,993.69,,8.39,96036,1267969
2883,2021-07-08 16:53:54+00:00,,5.34,8.66,9.25,17080.0,0.0,993.8,,8.66,96036,1267969
2884,2021-07-08 16:55:54+00:00,,5.75,8.84,9.93,17080.0,0.0,993.85,,8.84,96036,1267969
2885,2021-07-08 16:57:54+00:00,,6.82,9.88,10.02,17080.0,0.0,993.85,,9.88,96036,1267969
2886,2021-07-08 16:59:54+00:00,,6.33,9.39,10.11,17080.0,0.0,993.85,,9.39,96036,1267969
2887,2021-07-08 17:01:54+00:00,,6.95,10.1,10.83,17080.0,0.0,993.88,,10.1,96036,1267969
2888,2021-07-08 17:03:54+00:00,,7.48,11.73,12.1,17248.0,0.0,993.89,,11.73,96036,1267969
2889,2021-07-08 17:05:53+00:00,,7.68,11.42,11.86,17080.0,0.0,993.86,,11.42,96036,1267969
2890,2021-07-08 17:07:54+00:00,,8.22,11.89,12.35,17080.0,0.0,993.87,,11.89,96036,1267969
2891,2021-07-08 17:09:54+00:00,,8.61,13.14,13.75,17080.0,0.0,993.91,,13.14,96036,1267969
2892,2021-07-08 17:11:54+00:00,,8.05,11.52,11.97,17080.0,0.0,993.84,,11.52,96036,1267969
2893,2021-07-08 17:13:54+00:00,,7.72,11.63,12.09,17248.0,0.0,993.91,,11.63,96036,1267969
2894,2021-07-08 17:15:53+00:00,,8.59,13.14,13.62,17080.0,0.0,993.97,,13.14,96036,1267969
2895,2021-07-08 17:17:55+00:00,,8.19,13.17,13.83,17248.0,0.0,994.06,,13.17,96036,1267969
2896,2021-07-08 17:19:54+00:00,,8.78,12.91,13.24,17080.0,0.0,994.1,,12.91,96036,1267969
2897,2021-07-08 17:21:54+00:00,,9.84,14.64,16.3,17080.0,0.0,994.21,,14.64,96036,1267969
2898,2021-07-08 17:23:54+00:00,,10.17,15.46,16.06,17080.0,0.0,994.21,,15.46,96036,1267969
2899,2021-07-08 17:25:54+00:00,,9.28,14.33,14.72,17080.0,0.0,994.2,,14.33,96036,1267969
2900,2021-07-08 17:27:54+00:00,,8.58,13.09,13.56,17080.0,0.0,994.2,,13.09,96036,1267969
2901,2021-07-08 17:29:54+00:00,,9.24,13.36,14.71,16968.0,0.0,994.19,,13.36,96036,1267969
2902,2021-07-08 17:31:54+00:00,,8.78,13.29,13.8,16912.0,0.0,994.15,,13.29,96036,1267969
2903,2021-07-08 17:33:54+00:00,,8.63,13.4,13.4,17080.0,0.0,994.23,,13.4,96036,1267969
2904,2021-07-08 17:35:54+00:00,,8.32,12.93,13.3,17080.0,0.0,994.18,,12.93,96036,1267969
2905,2021-07-08 17:37:54+00:00,,8.4,13.36,14.49,17080.0,0.0,994.18,,13.36,96036,1267969
2906,2021-07-08 17:39:54+00:00,,8.9,13.25,15.31,17248.0,0.0,994.2,,13.25,96036,1267969
2907,2021-07-08 17:41:54+00:00,,9.25,15.35,15.96,17080.0,0.0,994.23,,15.35,96036,1267969
2908,2021-07-08 17:43:54+00:00,,9.62,14.73,14.93,17080.0,0.0,994.27,,14.73,96036,1267969
2909,2021-07-08 17:45:54+00:00,,9.72,14.58,15.09,17080.0,0.0,994.28,,14.58,96036,1267969
2910,2021-07-08 17:47:54+00:00,,8.77,14.04,14.71,17080.0,0.0,994.34,,14.04,96036,1267969
2911,2021-07-08 17:49:54+00:00,,9.98,15.78,16.03,17080.0,0.0,994.26,,15.78,96036,1267969
2912,2021-07-08 17:51:54+00:00,,9.95,15.34,16.21,17080.0,0.0,994.39,,15.34,96036,1267969
2913,2021-07-08 17:53:54+00:00,,9.49,14.84,15.36,17080.0,0.0,994.42,,14.84,96036,1267969
2914,2021-07-08 17:55:54+00:00,,9.46,15.89,16.75,17080.0,0.0,994.38,,15.89,96036,1267969
2915,2021-07-08 17:57:54+00:00,,10.08,15.63,16.42,17080.0,0.0,994.37,,15.63,96036,1267969
2916,2021-07-08 17:59:54+00:00,,10.24,15.36,15.8,17080.0,0.0,994.33,,15.36,96036,1267969
2917,2021-07-08 18:01:54+00:00,,9.55,14.67,14.95,17080.0,0.0,994.31,,14.67,96036,1267969
2918,2021-07-08 18:03:54+00:00,,9.39,15.68,16.68,16968.0,0.0,994.41,,15.68,96036,1267969
2919,2021-07-08 18:05:54+00:00,,10.25,15.15,15.83,17080.0,0.0,994.41,,15.15,96036,1267969
2920,2021-07-08 18:07:54+00:00,,9.75,14.93,15.47,17080.0,0.0,994.42,,14.93,96036,1267969
2921,2021-07-08 18:09:54+00:00,,10.78,15.85,16.35,17080.0,0.0,994.48,,15.85,96036,1267969
2922,2021-07-08 18:11:54+00:00,,10.39,16.05,18.04,17080.0,0.0,994.55,,16.05,96036,1267969
2923,2021-07-08 18:13:54+00:00,,10.47,16.39,17.37,17080.0,0.0,994.5,,16.39,96036,1267969
2924,2021-07-08 18:15:54+00:00,,11.53,18.53,19.25,17080.0,0.0,994.51,,18.53,96036,1267969
2925,2021-07-08 18:17:56+00:00,,12.28,18.26,18.68,17416.0,0.0,994.54,,18.26,96036,1267969
2926,2021-07-08 18:19:54+00:00,,11.49,18.16,18.31,17080.0,0.0,994.45,,18.16,96036,1267969
2927,2021-07-08 18:21:54+00:00,,11.44,18.6,19.42,17080.0,0.0,994.39,,18.6,96036,1267969
2928,2021-07-08 18:23:54+00:00,,11.25,19.32,20.3,17080.0,0.0,994.4,,19.32,96036,1267969
2929,2021-07-08 18:25:54+00:00,,11.8,18.61,19.69,17080.0,0.0,994.41,,18.61,96036,1267969
2930,2021-07-08 18:27:54+00:00,,11.95,17.82,18.93,17080.0,0.0,994.38,,17.82,96036,1267969
2931,2021-07-08 18:29:55+00:00,,11.78,18.4,19.29,17080.0,0.0,994.32,,18.4,96036,1267969
2932,2021-07-08 18:31:55+00:00,,11.51,18.42,19.53,17080.0,0.0,994.32,,18.42,96036,1267969
2933,2021-07-08 18:33:55+00:00,,11.84,19.18,21.23,17080.0,0.0,994.36,,19.18,96036,1267969
2934,2021-07-08 18:35:55+00:00,,11.66,18.47,19.09,17080.0,0.0,994.35,,18.47,96036,1267969
2935,2021-07-08 18:37:55+00:00,,11.1,17.62,18.03,17080.0,0.0,994.37,,17.62,96036,1267969
2936,2021-07-08 18:39:55+00:00,,11.04,18.23,18.96,17080.0,0.0,994.35,,18.23,96036,1267969
2937,2021-07-08 18:41:55+00:00,,10.96,17.3,18.2,17080.0,0.0,994.37,,17.3,96036,1267969
2938,2021-07-08 18:43:55+00:00,,10.16,16.57,16.84,17080.0,0.0,994.38,,16.57,96036,1267969
2939,2021-07-08 18:45:55+00:00,,11.6,19.16,19.69,17080.0,0.0,994.36,,19.16,96036,1267969
2940,2021-07-08 18:47:55+00:00,,11.79,18.96,19.75,17080.0,0.0,994.33,,18.96,96036,1267969
2941,2021-07-08 18:49:55+00:00,,11.64,19.32,20.66,17080.0,0.0,994.37,,19.32,96036,1267969
2942,2021-07-08 18:51:55+00:00,,11.46,18.03,19.71,17080.0,0.0,994.4,,18.03,96036,1267969
2943,2021-07-08 18:53:55+00:00,,11.36,18.49,19.83,17080.0,0.0,994.38,,18.49,96036,1267969
2944,2021-07-08 18:55:55+00:00,,10.6,17.3,18.96,17080.0,0.0,994.39,,17.3,96036,1267969
2945,2021-07-08 18:57:55+00:00,,10.79,18.16,19.26,17080.0,0.0,994.37,,18.16,96036,1267969
2946,2021-07-08 18:59:55+00:00,,12.4,18.74,18.88,17080.0,0.0,994.34,,18.74,96036,1267969
2947,2021-07-08 19:01:55+00:00,,9.64,16.31,16.81,17080.0,0.0,994.32,,16.31,96036,1267969
2948,2021-07-08 19:03:55+00:00,,9.87,15.18,15.65,17080.0,0.0,994.34,,15.18,96036,1267969
2949,2021-07-08 19:05:55+00:00,,10.0,15.3,17.16,17080.0,0.0,994.29,,15.3,96036,1267969
2950,2021-07-08 19:07:55+00:00,,9.93,17.0,18.0,17080.0,0.0,994.29,,17.0,96036,1267969
2951,2021-07-08 19:09:57+00:00,,10.31,16.38,17.53,17416.0,0.0,994.33,,16.38,96036,1267969
2952,2021-07-08 19:11:55+00:00,,10.71,16.63,17.25,17080.0,0.0,994.32,,16.63,96036,1267969
2953,2021-07-08 19:13:55+00:00,,9.91,16.65,18.77,17080.0,0.0,994.32,,16.65,96036,1267969
2954,2021-07-08 19:15:55+00:00,,10.54,16.77,17.29,17080.0,0.0,994.36,,16.77,96036,1267969
2955,2021-07-08 19:17:55+00:00,,10.83,16.86,18.52,17080.0,0.0,994.42,,16.86,96036,1267969
2956,2021-07-08 19:19:55+00:00,,11.51,19.02,19.98,17080.0,0.0,994.44,,19.02,96036,1267969
2957,2021-07-08 19:21:55+00:00,,11.84,17.51,18.07,17080.0,0.0,994.46,,17.51,96036,1267969
2958,2021-07-08 19:23:55+00:00,,11.13,17.91,18.73,17080.0,0.0,994.46,,17.91,96036,1267969
2959,2021-07-08 19:25:55+00:00,,10.35,15.32,16.82,17080.0,0.0,994.49,,15.32,96036,1267969
2960,2021-07-08 19:27:55+00:00,,9.67,15.58,15.92,17080.0,0.0,994.55,,15.58,96036,1267969
2961,2021-07-08 19:29:55+00:00,,10.32,15.68,16.12,16912.0,0.0,994.59,,15.68,96036,1267969
2962,2021-07-08 19:31:55+00:00,,9.97,15.82,17.07,17080.0,0.0,994.62,,15.82,96036,1267969
2963,2021-07-08 19:33:55+00:00,,10.51,15.42,15.66,17080.0,0.0,994.62,,15.42,96036,1267969
2964,2021-07-08 19:35:55+00:00,,9.02,14.64,16.14,17080.0,0.0,994.69,,14.64,96036,1267969
2965,2021-07-08 19:37:56+00:00,,8.96,14.34,15.48,17248.0,0.0,994.62,,14.34,96036,1267969
2966,2021-07-08 19:39:55+00:00,,8.82,14.03,15.1,17080.0,0.0,994.62,,14.03,96036,1267969
2967,2021-07-08 19:41:55+00:00,,9.34,15.0,15.28,17080.0,0.0,994.65,,15.0,96036,1267969
2968,2021-07-08 19:43:55+00:00,,9.54,13.62,14.79,17080.0,0.0,994.68,,13.62,96036,1267969
2969,2021-07-08 19:45:55+00:00,,10.09,15.38,15.98,17080.0,0.0,994.62,,15.38,96036,1267969
2970,2021-07-08 19:47:55+00:00,,11.4,16.88,18.26,17080.0,0.0,994.56,,16.88,96036,1267969
2971,2021-07-08 19:49:55+00:00,,10.79,16.24,16.45,17080.0,0.0,994.64,,16.24,96036,1267969
2972,2021-07-08 19:51:55+00:00,,13.02,18.18,18.93,17080.0,0.0,994.63,,18.18,96036,1267969
2973,2021-07-08 19:53:55+00:00,,11.82,16.38,17.11,17080.0,0.0,994.58,,16.38,96036,1267969
2974,2021-07-08 19:55:55+00:00,,10.18,16.12,16.86,17080.0,0.0,994.62,,16.12,96036,1267969
2975,2021-07-08 19:57:55+00:00,,9.36,15.14,15.85,17080.0,0.0,994.68,,15.14,96036,1267969
2976,2021-07-08 19:59:55+00:00,,9.79,14.67,16.03,17080.0,0.0,994.66,,14.67,96036,1267969
2977,2021-07-08 20:01:55+00:00,,13.78,20.17,20.89,17080.0,0.0,994.65,,20.17,96036,1267969
2978,2021-07-08 20:03:55+00:00,,16.02,24.32,25.95,17080.0,0.0,994.76,,24.32,96036,1267969
2979,2021-07-08 20:05:55+00:00,,18.59,24.98,26.24,17080.0,0.0,994.8,,24.98,96036,1267969
2980,2021-07-08 20:07:55+00:00,,21.76,30.86,32.53,17080.0,0.0,994.75,,27.93,96036,1267969
2981,2021-07-08 20:09:55+00:00,,23.12,32.7,33.51,17080.0,0.0,994.69,,30.47,96036,1267969
2982,2021-07-08 20:11:55+00:00,,21.09,32.83,34.28,17080.0,0.0,994.66,,29.62,96036,1267969
2983,2021-07-08 20:13:55+00:00,,22.46,34.76,35.56,17080.0,0.0,994.67,,31.51,96036,1267969
2984,2021-07-08 20:15:55+00:00,,13.42,20.19,20.72,17080.0,0.0,994.67,,19.19,96036,1267969
2985,2021-07-08 20:17:55+00:00,,14.02,20.26,20.81,17080.0,0.0,994.68,,20.0,96036,1267969
2986,2021-07-08 20:19:55+00:00,,39.22,50.91,51.64,17080.0,0.0,994.73,,41.36,96036,1267969
2987,2021-07-08 20:21:55+00:00,,34.52,47.95,49.5,17080.0,0.0,994.71,,37.16,96036,1267969
2988,2021-07-08 20:23:55+00:00,,43.27,64.02,67.64,17080.0,0.0,994.78,,46.38,96036,1267969
2989,2021-07-08 20:25:55+00:00,,50.41,75.05,79.02,17080.0,0.0,994.86,,53.97,96036,1267969
2990,2021-07-08 20:27:55+00:00,,62.35,89.57,93.93,17080.0,0.0,994.87,,61.13,96036,1267969
2991,2021-07-08 20:29:56+00:00,,71.8,99.38,103.76,17080.0,0.0,994.88,,65.87,96036,1267969
2992,2021-07-08 20:31:56+00:00,,30.33,41.04,42.82,16912.0,0.0,994.88,,32.71,96036,1267969
2993,2021-07-08 20:33:56+00:00,,32.57,42.66,43.34,17080.0,0.0,994.89,,34.86,96036,1267969
2994,2021-07-08 20:35:56+00:00,,42.52,54.03,55.83,17080.0,0.0,994.85,,42.34,96036,1267969
2995,2021-07-08 20:37:56+00:00,,51.22,63.97,64.76,17080.0,0.0,994.88,,47.07,96036,1267969
2996,2021-07-08 20:39:56+00:00,,28.76,36.16,36.16,17080.0,0.0,994.94,,32.55,96036,1267969
2997,2021-07-08 20:41:56+00:00,,14.44,18.91,19.78,17080.0,0.0,994.88,,18.87,96036,1267969
2998,2021-07-08 20:43:56+00:00,,18.72,24.26,24.75,17080.0,0.0,994.82,,23.23,96036,1267969
2999,2021-07-08 20:45:56+00:00,,8.17,12.14,12.83,17080.0,0.0,994.76,,12.14,96036,1267969
3000,2021-07-08 20:47:56+00:00,,16.57,21.86,22.29,17080.0,0.0,994.78,,20.29,96036,1267969
3001,2021-07-08 20:49:56+00:00,,35.04,43.4,44.26,17080.0,0.0,994.9,,36.46,96036,1267969
3002,2021-07-08 20:51:56+00:00,,17.03,22.1,22.45,17080.0,0.0,994.89,,22.02,96036,1267969
3003,2021-07-08 20:53:56+00:00,,9.92,13.52,14.35,17080.0,0.0,994.93,,13.52,96036,1267969
3004,2021-07-08 20:55:56+00:00,,8.09,12.37,12.68,17248.0,0.0,994.86,,12.37,96036,1267969
3005,2021-07-08 20:57:56+00:00,,11.38,15.04,15.04,17080.0,0.0,994.91,,15.04,96036,1267969
3006,2021-07-08 20:59:56+00:00,,14.22,18.22,18.47,17080.0,0.0,994.85,,18.22,96036,1267969
3007,2021-07-08 21:01:56+00:00,,8.02,11.98,12.79,17080.0,0.0,994.86,,11.98,96036,1267969
3008,2021-07-08 21:03:56+00:00,,9.12,12.93,13.32,17080.0,0.0,994.81,,12.93,96036,1267969
3009,2021-07-08 21:05:56+00:00,,9.0,12.46,12.46,17080.0,0.0,994.75,,12.46,96036,1267969
3010,2021-07-08 21:07:56+00:00,,8.38,11.98,11.98,17080.0,0.0,994.73,,11.98,96036,1267969
3011,2021-07-08 21:09:56+00:00,,7.75,11.22,11.5,17080.0,0.0,994.76,,11.22,96036,1267969
3012,2021-07-08 21:11:56+00:00,,13.22,19.07,19.95,17248.0,0.0,994.59,,19.07,96036,1267969
3013,2021-07-08 21:13:56+00:00,,20.34,30.42,32.3,17080.0,0.0,994.57,,26.89,96036,1267969
3014,2021-07-08 21:15:56+00:00,,19.59,32.09,33.89,17080.0,0.0,994.61,,27.02,96036,1267969
3015,2021-07-08 21:17:56+00:00,,49.12,83.95,90.71,17080.0,0.0,994.62,,57.32,96036,1267969
3016,2021-07-08 21:19:56+00:00,,41.07,76.02,85.18,17080.0,0.0,994.61,,53.25,96036,1267969
3017,2021-07-08 21:21:56+00:00,,36.62,56.75,59.96,17080.0,0.0,994.63,,44.07,96036,1267969
