,created_at,entry_id,PM1.0 (CF=1) ug/m3,PM2.5 (CF=1) ug/m3,PM10.0 (CF=1) ug/m3,UptimeMinutes,ADC,Temperature_F,Humidity_%,PM2.5 (CF=ATM) ug/m3,sensor,channel
4676,2021-07-11 04:40:34+00:00,,10.27,14.69,15.53,9199.0,-63.0,75.0,70.0,14.69,96035,1267967
4677,2021-07-11 04:42:34+00:00,,10.86,14.52,14.98,9201.0,-63.0,75.0,70.0,14.52,96035,1267967
4678,2021-07-11 04:44:34+00:00,,10.6,15.4,16.64,9203.0,-63.0,75.0,69.0,15.4,96035,1267967
4679,2021-07-11 04:46:34+00:00,,11.05,15.61,16.11,9205.0,-62.0,75.0,70.0,15.61,96035,1267967
4680,2021-07-11 04:48:34+00:00,,9.15,13.58,14.67,9207.0,-63.0,75.0,69.0,13.58,96035,1267967
4681,2021-07-11 04:50:34+00:00,,10.16,14.05,14.21,9209.0,-62.0,75.0,70.0,14.05,96035,1267967
4682,2021-07-11 04:52:34+00:00,,9.92,14.51,15.59,9211.0,-63.0,75.0,70.0,14.51,96035,1267967
4683,2021-07-11 04:54:34+00:00,,10.86,15.52,16.33,9213.0,-60.0,75.0,69.0,15.52,96035,1267967
4684,2021-07-11 04:56:34+00:00,,10.85,16.54,17.74,9215.0,-60.0,75.0,69.0,16.54,96035,1267967
4685,2021-07-11 04:58:34+00:00,,10.68,15.09,15.95,9217.0,-63.0,75.0,69.0,15.09,96035,1267967
4686,2021-07-11 05:00:34+00:00,,11.41,16.32,17.07,9219.0,-63.0,75.0,69.0,16.32,96035,1267967
4687,2021-07-11 05:02:34+00:00,,10.86,15.76,16.32,9221.0,-61.0,75.0,68.0,15.76,96035,1267967
4688,2021-07-11 05:04:34+00:00,,10.6,14.56,14.67,9223.0,-58.0,75.0,68.0,14.56,96035,1267967
4689,2021-07-11 05:06:34+00:00,,10.14,13.64,14.3,9225.0,-58.0,75.0,68.0,13.64,96035,1267967
4690,2021-07-11 05:08:34+00:00,,9.78,13.73,14.85,9227.0,-58.0,75.0,68.0,13.73,96035,1267967
4691,2021-07-11 05:10:34+00:00,,9.9,14.47,15.47,9229.0,-58.0,75.0,68.0,14.47,96035,1267967
4692,2021-07-11 05:12:34+00:00,,10.21,13.95,14.37,9231.0,-58.0,75.0,68.0,13.95,96035,1267967
4693,2021-07-11 05:14:34+00:00,,9.23,14.61,14.61,9233.0,-58.0,75.0,68.0,14.61,96035,1267967
4694,2021-07-11 05:16:34+00:00,,10.03,14.86,15.5,9235.0,-60.0,75.0,68.0,14.86,96035,1267967
4695,2021-07-11 05:18:34+00:00,,10.17,14.16,14.34,9237.0,-61.0,75.0,68.0,14.16,96035,1267967
4696,2021-07-11 05:20:34+00:00,,10.09,13.79,14.68,9239.0,-61.0,75.0,68.0,13.79,96035,1267967
4697,2021-07-11 05:22:34+00:00,,10.8,14.47,15.13,9241.0,-61.0,75.0,67.0,14.47,96035,1267967
4698,2021-07-11 05:24:34+00:00,,9.91,15.98,16.47,9243.0,-62.0,75.0,68.0,15.98,96035,1267967
4699,2021-07-11 05:26:34+00:00,,9.91,14.31,15.33,9245.0,-61.0,75.0,68.0,14.31,96035,1267967
4700,2021-07-11 05:28:34+00:00,,11.07,15.22,16.37,9247.0,-60.0,75.0,69.0,15.22,96035,1267967
4701,2021-07-11 05:30:35+00:00,,11.02,15.36,15.95,9249.0,-61.0,75.0,69.0,15.36,96035,1267967
4702,2021-07-11 05:32:35+00:00,,11.68,16.37,16.98,9251.0,-60.0,75.0,69.0,16.37,96035,1267967
4703,2021-07-11 05:34:35+00:00,,11.22,17.45,17.98,9253.0,-59.0,75.0,70.0,17.45,96035,1267967
4704,2021-07-11 05:36:35+00:00,,12.0,17.43,17.46,9255.0,-60.0,75.0,70.0,17.43,96035,1267967
4705,2021-07-11 05:38:35+00:00,,11.33,16.72,17.55,9257.0,-63.0,74.0,70.0,16.72,96035,1267967
4706,2021-07-11 05:40:35+00:00,,12.1,17.28,18.59,9259.0,-62.0,74.0,70.0,17.28,96035,1267967
4707,2021-07-11 05:42:35+00:00,,11.84,17.05,18.04,9261.0,-58.0,75.0,70.0,17.05,96035,1267967
4708,2021-07-11 05:44:35+00:00,,11.67,17.3,18.17,9263.0,-61.0,75.0,70.0,17.3,96035,1267967
4709,2021-07-11 05:46:35+00:00,,11.36,17.24,17.95,9265.0,-62.0,74.0,69.0,17.24,96035,1267967
4710,2021-07-11 05:48:35+00:00,,11.47,16.64,16.88,9267.0,-61.0,74.0,70.0,16.64,96035,1267967
4711,2021-07-11 05:50:35+00:00,,12.0,17.66,19.09,9269.0,-60.0,74.0,69.0,17.66,96035,1267967
4712,2021-07-11 05:52:35+00:00,,11.75,18.08,18.92,9271.0,-61.0,74.0,69.0,18.08,96035,1267967
4713,2021-07-11 05:54:35+00:00,,11.53,17.21,17.79,9273.0,-60.0,74.0,70.0,17.21,96035,1267967
4714,2021-07-11 05:56:35+00:00,,11.22,16.86,17.76,9275.0,-61.0,74.0,69.0,16.86,96035,1267967
4715,2021-07-11 05:58:35+00:00,,11.4,16.07,16.45,9277.0,-60.0,74.0,69.0,16.07,96035,1267967
4716,2021-07-11 06:00:35+00:00,,11.11,15.46,16.11,9279.0,-60.0,74.0,69.0,15.46,96035,1267967
4717,2021-07-11 06:02:35+00:00,,11.07,15.66,16.62,9281.0,-58.0,74.0,69.0,15.66,96035,1267967
4718,2021-07-11 06:04:35+00:00,,10.91,15.28,16.22,9283.0,-57.0,74.0,68.0,15.28,96035,1267967
4719,2021-07-11 06:06:35+00:00,,11.74,15.78,16.55,9285.0,-58.0,74.0,69.0,15.78,96035,1267967
4720,2021-07-11 06:08:35+00:00,,11.3,16.05,16.57,9287.0,-62.0,74.0,68.0,16.05,96035,1267967
4721,2021-07-11 06:10:35+00:00,,10.91,16.2,16.91,9289.0,-60.0,74.0,69.0,16.2,96035,1267967
4722,2021-07-11 06:12:35+00:00,,11.78,17.48,18.16,9291.0,-63.0,74.0,69.0,17.48,96035,1267967
4723,2021-07-11 06:14:35+00:00,,11.29,15.8,16.8,9293.0,-63.0,74.0,69.0,15.8,96035,1267967
4724,2021-07-11 06:16:35+00:00,,10.77,15.02,15.02,9295.0,-63.0,74.0,69.0,15.02,96035,1267967
4725,2021-07-11 06:18:35+00:00,,10.52,14.78,15.59,9297.0,-64.0,74.0,69.0,14.78,96035,1267967
4726,2021-07-11 06:20:35+00:00,,11.43,17.3,17.73,9299.0,-58.0,74.0,69.0,17.3,96035,1267967
4727,2021-07-11 06:22:35+00:00,,11.84,17.67,18.07,9301.0,-64.0,74.0,69.0,17.67,96035,1267967
4728,2021-07-11 06:24:35+00:00,,11.57,15.97,16.33,9303.0,-63.0,74.0,69.0,15.97,96035,1267967
4729,2021-07-11 06:26:35+00:00,,11.61,16.5,17.14,9305.0,-60.0,74.0,69.0,16.5,96035,1267967
4730,2021-07-11 06:28:35+00:00,,12.18,16.05,16.88,9307.0,-60.0,74.0,69.0,16.05,96035,1267967
4731,2021-07-11 06:30:35+00:00,,11.34,16.72,18.48,9309.0,-60.0,74.0,69.0,16.72,96035,1267967
4732,2021-07-11 06:32:35+00:00,,11.15,14.58,15.45,9311.0,-60.0,74.0,69.0,14.58,96035,1267967
4733,2021-07-11 06:34:35+00:00,,11.4,15.47,16.09,9313.0,-60.0,74.0,69.0,15.47,96035,1267967
4734,2021-07-11 06:36:35+00:00,,11.52,16.11,16.57,9315.0,-60.0,74.0,69.0,16.11,96035,1267967
4735,2021-07-11 06:38:35+00:00,,11.54,15.89,16.58,9317.0,-60.0,74.0,69.0,15.89,96035,1267967
4736,2021-07-11 06:40:35+00:00,,11.84,16.07,17.22,9319.0,-61.0,74.0,70.0,16.07,96035,1267967
4737,2021-07-11 06:42:35+00:00,,10.97,15.03,15.98,9321.0,-61.0,74.0,69.0,15.03,96035,1267967
4738,2021-07-11 06:44:35+00:00,,10.72,15.1,16.43,9323.0,-60.0,74.0,70.0,15.1,96035,1267967
4739,2021-07-11 06:46:35+00:00,,11.37,16.54,17.19,9325.0,-61.0,74.0,70.0,16.54,96035,1267967
4740,2021-07-11 06:48:35+00:00,,12.19,16.39,16.41,9327.0,-62.0,74.0,70.0,16.39,96035,1267967
4741,2021-07-11 06:50:35+00:00,,11.0,15.96,17.42,9329.0,-58.0,74.0,70.0,15.96,96035,1267967
4742,2021-07-11 06:52:35+00:00,,10.95,15.34,16.62,9331.0,-57.0,74.0,69.0,15.34,96035,1267967
4743,2021-07-11 06:54:35+00:00,,11.36,17.29,17.34,9333.0,-65.0,74.0,70.0,17.29,96035,1267967
4744,2021-07-11 06:56:35+00:00,,11.44,15.2,15.73,9335.0,-59.0,74.0,69.0,15.2,96035,1267967
4745,2021-07-11 06:58:35+00:00,,9.64,14.67,15.57,9337.0,-62.0,74.0,70.0,14.67,96035,1267967
4746,2021-07-11 07:00:35+00:00,,10.88,14.88,15.31,9339.0,-62.0,74.0,69.0,14.88,96035,1267967
4747,2021-07-11 07:02:35+00:00,,10.23,14.95,16.28,9341.0,-63.0,74.0,70.0,14.95,96035,1267967
4748,2021-07-11 07:04:35+00:00,,8.98,12.07,13.21,9343.0,-62.0,74.0,69.0,12.07,96035,1267967
4749,2021-07-11 07:06:35+00:00,,10.4,16.02,17.13,9345.0,-60.0,74.0,69.0,16.02,96035,1267967
4750,2021-07-11 07:08:35+00:00,,10.02,13.4,13.7,9347.0,-61.0,74.0,69.0,13.4,96035,1267967
4751,2021-07-11 07:10:35+00:00,,9.08,12.24,12.54,9349.0,-60.0,74.0,69.0,12.24,96035,1267967
4752,2021-07-11 07:12:35+00:00,,9.75,14.32,15.25,9351.0,-64.0,74.0,69.0,14.32,96035,1267967
4753,2021-07-11 07:14:35+00:00,,9.07,13.66,13.91,9353.0,-61.0,74.0,69.0,13.66,96035,1267967
4754,2021-07-11 07:16:35+00:00,,9.29,13.95,15.0,9355.0,-60.0,74.0,69.0,13.95,96035,1267967
4755,2021-07-11 07:18:35+00:00,,9.46,13.53,13.76,9357.0,-61.0,74.0,68.0,13.53,96035,1267967
4756,2021-07-11 07:20:35+00:00,,9.12,12.68,13.96,9359.0,-60.0,74.0,68.0,12.68,96035,1267967
4757,2021-07-11 07:22:35+00:00,,9.43,13.21,14.25,9361.0,-60.0,74.0,68.0,13.21,96035,1267967
4758,2021-07-11 07:24:35+00:00,,8.47,12.67,12.78,9363.0,-60.0,74.0,68.0,12.67,96035,1267967
4759,2021-07-11 07:26:35+00:00,,8.88,12.0,12.24,9365.0,-60.0,74.0,68.0,12.0,96035,1267967
4760,2021-07-11 07:28:35+00:00,,8.6,12.84,13.51,9367.0,-61.0,74.0,68.0,12.84,96035,1267967
4761,2021-07-11 07:30:36+00:00,,8.89,12.67,13.78,9369.0,-60.0,74.0,69.0,12.67,96035,1267967
4762,2021-07-11 07:32:36+00:00,,9.17,12.93,13.49,9371.0,-61.0,74.0,68.0,12.93,96035,1267967
4763,2021-07-11 07:34:36+00:00,,9.31,13.07,14.24,9373.0,-60.0,74.0,68.0,13.07,96035,1267967
4764,2021-07-11 07:36:36+00:00,,8.46,12.07,12.68,9375.0,-60.0,74.0,68.0,12.07,96035,1267967
4765,2021-07-11 07:38:36+00:00,,9.0,12.21,14.12,9377.0,-60.0,74.0,68.0,12.21,96035,1267967
4766,2021-07-11 07:40:36+00:00,,8.27,12.17,12.54,9379.0,-60.0,74.0,68.0,12.17,96035,1267967
4767,2021-07-11 07:42:36+00:00,,9.35,12.89,13.58,9381.0,-58.0,74.0,68.0,12.89,96035,1267967
4768,2021-07-11 07:44:36+00:00,,8.95,13.0,13.82,9383.0,-57.0,74.0,68.0,13.0,96035,1267967
4769,2021-07-11 07:46:36+00:00,,8.58,11.75,12.83,9385.0,-58.0,74.0,68.0,11.75,96035,1267967
4770,2021-07-11 07:48:36+00:00,,9.61,12.78,13.93,9387.0,-57.0,74.0,68.0,12.78,96035,1267967
4771,2021-07-11 07:50:36+00:00,,9.56,13.33,14.35,9389.0,-58.0,74.0,69.0,13.33,96035,1267967
4772,2021-07-11 07:52:36+00:00,,9.45,12.96,13.27,9391.0,-58.0,74.0,69.0,12.96,96035,1267967
4773,2021-07-11 07:54:36+00:00,,8.98,13.11,14.11,9393.0,-62.0,74.0,68.0,13.11,96035,1267967
4774,2021-07-11 07:56:36+00:00,,8.86,13.57,14.16,9395.0,-58.0,73.0,68.0,13.57,96035,1267967
4775,2021-07-11 07:58:36+00:00,,9.95,13.21,14.17,9397.0,-58.0,74.0,69.0,13.21,96035,1267967
4776,2021-07-11 08:00:36+00:00,,9.53,13.87,14.65,9399.0,-58.0,74.0,69.0,13.87,96035,1267967
4777,2021-07-11 08:02:36+00:00,,9.51,14.42,15.76,9401.0,-61.0,74.0,68.0,14.42,96035,1267967
4778,2021-07-11 08:04:36+00:00,,9.34,13.27,13.39,9403.0,-58.0,74.0,68.0,13.27,96035,1267967
4779,2021-07-11 08:06:36+00:00,,10.07,13.79,14.05,9405.0,-58.0,74.0,68.0,13.79,96035,1267967
4780,2021-07-11 08:08:36+00:00,,9.31,12.11,12.84,9407.0,-57.0,74.0,68.0,12.11,96035,1267967
4781,2021-07-11 08:10:36+00:00,,9.29,12.89,13.75,9409.0,-58.0,74.0,68.0,12.89,96035,1267967
4782,2021-07-11 08:12:36+00:00,,8.88,12.2,12.71,9411.0,-58.0,74.0,68.0,12.2,96035,1267967
4783,2021-07-11 08:14:36+00:00,,8.66,12.45,12.9,9413.0,-57.0,74.0,68.0,12.45,96035,1267967
4784,2021-07-11 08:16:36+00:00,,9.02,12.36,13.39,9415.0,-59.0,73.0,68.0,12.36,96035,1267967
4785,2021-07-11 08:18:36+00:00,,9.13,13.84,14.15,9417.0,-60.0,73.0,68.0,13.84,96035,1267967
4786,2021-07-11 08:20:36+00:00,,9.19,12.19,12.28,9419.0,-59.0,73.0,68.0,12.19,96035,1267967
4787,2021-07-11 08:22:36+00:00,,7.98,11.31,12.14,9421.0,-59.0,73.0,69.0,11.31,96035,1267967
4788,2021-07-11 08:24:36+00:00,,8.68,11.74,12.39,9423.0,-60.0,73.0,68.0,11.74,96035,1267967
4789,2021-07-11 08:26:36+00:00,,8.73,11.49,11.51,9425.0,-58.0,73.0,68.0,11.49,96035,1267967
4790,2021-07-11 08:28:36+00:00,,8.97,12.03,12.83,9427.0,-56.0,73.0,68.0,12.03,96035,1267967
4791,2021-07-11 08:30:36+00:00,,9.36,12.43,13.66,9429.0,-57.0,73.0,69.0,12.43,96035,1267967
4792,2021-07-11 08:32:36+00:00,,8.61,12.23,12.64,9431.0,-60.0,73.0,69.0,12.23,96035,1267967
4793,2021-07-11 08:34:36+00:00,,8.54,12.88,13.61,9433.0,-56.0,73.0,68.0,12.88,96035,1267967
4794,2021-07-11 08:36:36+00:00,,8.38,11.64,12.22,9435.0,-57.0,73.0,69.0,11.64,96035,1267967
4795,2021-07-11 08:38:36+00:00,,8.55,12.27,13.21,9437.0,-58.0,73.0,69.0,12.27,96035,1267967
4796,2021-07-11 08:40:36+00:00,,8.33,11.33,12.62,9439.0,-57.0,73.0,69.0,11.33,96035,1267967
4797,2021-07-11 08:42:36+00:00,,8.92,12.32,13.31,9441.0,-58.0,73.0,69.0,12.32,96035,1267967
4798,2021-07-11 08:44:36+00:00,,8.16,10.98,11.55,9443.0,-61.0,73.0,69.0,10.98,96035,1267967
4799,2021-07-11 08:46:36+00:00,,8.63,11.96,12.32,9445.0,-62.0,73.0,69.0,11.96,96035,1267967
4800,2021-07-11 08:48:36+00:00,,8.82,12.14,12.7,9447.0,-57.0,73.0,68.0,12.14,96035,1267967
4801,2021-07-11 08:50:36+00:00,,7.77,10.7,10.7,9449.0,-59.0,73.0,68.0,10.7,96035,1267967
4802,2021-07-11 08:52:36+00:00,,8.3,11.44,12.11,9451.0,-60.0,73.0,68.0,11.44,96035,1267967
4803,2021-07-11 08:54:36+00:00,,7.67,10.97,11.34,9453.0,-60.0,73.0,68.0,10.97,96035,1267967
4804,2021-07-11 08:56:36+00:00,,8.0,11.78,11.78,9455.0,-59.0,73.0,68.0,11.78,96035,1267967
4805,2021-07-11 08:58:36+00:00,,7.78,11.22,11.22,9457.0,-60.0,73.0,68.0,11.22,96035,1267967
4806,2021-07-11 09:00:36+00:00,,7.91,11.47,11.83,9459.0,-59.0,73.0,69.0,11.47,96035,1267967
4807,2021-07-11 09:02:36+00:00,,7.97,10.52,10.79,9461.0,-60.0,73.0,69.0,10.52,96035,1267967
4808,2021-07-11 09:04:36+00:00,,7.04,10.05,10.34,9463.0,-60.0,73.0,68.0,10.05,96035,1267967
4809,2021-07-11 09:06:36+00:00,,8.04,10.68,11.58,9465.0,-59.0,73.0,68.0,10.68,96035,1267967
4810,2021-07-11 09:08:36+00:00,,7.58,10.45,11.18,9467.0,-57.0,73.0,69.0,10.45,96035,1267967
4811,2021-07-11 09:10:36+00:00,,7.25,9.66,10.19,9469.0,-59.0,73.0,68.0,9.66,96035,1267967
4812,2021-07-11 09:12:36+00:00,,7.93,10.34,10.91,9471.0,-62.0,73.0,69.0,10.34,96035,1267967
4813,2021-07-11 09:14:36+00:00,,8.04,11.02,12.49,9473.0,-61.0,73.0,68.0,11.02,96035,1267967
4814,2021-07-11 09:16:36+00:00,,7.56,10.68,11.47,9475.0,-62.0,73.0,68.0,10.68,96035,1267967
4815,2021-07-11 09:18:36+00:00,,8.12,11.63,12.25,9477.0,-63.0,73.0,68.0,11.63,96035,1267967
4816,2021-07-11 09:20:36+00:00,,7.32,10.6,11.33,9479.0,-62.0,73.0,68.0,10.6,96035,1267967
4817,2021-07-11 09:22:36+00:00,,7.86,11.27,12.38,9481.0,-63.0,73.0,68.0,11.27,96035,1267967
4818,2021-07-11 09:24:36+00:00,,7.95,10.6,11.72,9483.0,-57.0,73.0,68.0,10.6,96035,1267967
4819,2021-07-11 09:26:36+00:00,,7.9,10.64,11.26,9485.0,-57.0,73.0,68.0,10.64,96035,1267967
4820,2021-07-11 09:28:36+00:00,,7.38,11.14,11.4,9487.0,-58.0,73.0,68.0,11.14,96035,1267967
4821,2021-07-11 09:30:37+00:00,,7.84,11.62,12.05,9489.0,-58.0,73.0,68.0,11.62,96035,1267967
4822,2021-07-11 09:32:37+00:00,,7.91,10.86,11.31,9491.0,-60.0,73.0,68.0,10.86,96035,1267967
4823,2021-07-11 09:34:37+00:00,,8.4,11.24,11.75,9493.0,-60.0,73.0,68.0,11.24,96035,1267967
4824,2021-07-11 09:36:37+00:00,,7.77,10.98,11.57,9495.0,-59.0,73.0,68.0,10.98,96035,1267967
4825,2021-07-11 09:38:37+00:00,,8.16,11.74,12.42,9497.0,-60.0,73.0,68.0,11.74,96035,1267967
4826,2021-07-11 09:40:37+00:00,,6.97,10.55,11.43,9499.0,-60.0,73.0,68.0,10.55,96035,1267967
4827,2021-07-11 09:42:37+00:00,,7.8,11.32,11.73,9501.0,-60.0,73.0,68.0,11.32,96035,1267967
4828,2021-07-11 09:44:37+00:00,,7.58,12.07,12.73,9503.0,-60.0,73.0,68.0,12.07,96035,1267967
4829,2021-07-11 09:46:37+00:00,,7.97,10.79,12.33,9505.0,-61.0,73.0,68.0,10.79,96035,1267967
4830,2021-07-11 09:48:37+00:00,,7.81,11.24,11.49,9507.0,-60.0,73.0,68.0,11.24,96035,1267967
4831,2021-07-11 09:50:37+00:00,,7.71,10.52,10.89,9509.0,-60.0,73.0,68.0,10.52,96035,1267967
4832,2021-07-11 09:52:37+00:00,,7.91,11.54,11.64,9511.0,-60.0,73.0,68.0,11.54,96035,1267967
4833,2021-07-11 09:54:37+00:00,,8.07,11.4,11.93,9513.0,-61.0,73.0,68.0,11.4,96035,1267967
4834,2021-07-11 09:56:37+00:00,,8.53,11.69,12.16,9515.0,-60.0,73.0,67.0,11.69,96035,1267967
4835,2021-07-11 09:58:37+00:00,,8.36,11.6,12.22,9517.0,-60.0,73.0,67.0,11.6,96035,1267967
4836,2021-07-11 10:00:37+00:00,,7.78,12.09,12.87,9519.0,-60.0,73.0,67.0,12.09,96035,1267967
4837,2021-07-11 10:02:37+00:00,,8.11,11.16,11.46,9521.0,-60.0,73.0,66.0,11.16,96035,1267967
4838,2021-07-11 10:04:37+00:00,,7.88,11.63,12.39,9523.0,-60.0,73.0,66.0,11.63,96035,1267967
4839,2021-07-11 10:06:37+00:00,,7.36,10.85,11.49,9525.0,-60.0,73.0,66.0,10.85,96035,1267967
4840,2021-07-11 10:08:37+00:00,,7.8,11.52,12.23,9527.0,-58.0,73.0,66.0,11.52,96035,1267967
4841,2021-07-11 10:10:37+00:00,,7.42,9.7,10.4,9529.0,-57.0,73.0,66.0,9.7,96035,1267967
4842,2021-07-11 10:12:37+00:00,,7.78,10.12,11.2,9531.0,-62.0,73.0,67.0,10.12,96035,1267967
4843,2021-07-11 10:14:37+00:00,,7.83,10.75,10.88,9533.0,-62.0,73.0,66.0,10.75,96035,1267967
4844,2021-07-11 10:16:37+00:00,,7.88,11.14,11.26,9535.0,-62.0,73.0,66.0,11.14,96035,1267967
4845,2021-07-11 10:18:37+00:00,,7.48,11.26,12.22,9537.0,-62.0,74.0,66.0,11.26,96035,1267967
4846,2021-07-11 10:20:37+00:00,,7.67,11.4,12.12,9539.0,-61.0,73.0,66.0,11.4,96035,1267967
4847,2021-07-11 10:22:37+00:00,,7.97,10.52,10.71,9541.0,-59.0,74.0,66.0,10.52,96035,1267967
4848,2021-07-11 10:24:37+00:00,,8.28,11.19,11.58,9543.0,-60.0,74.0,65.0,11.19,96035,1267967
4849,2021-07-11 10:26:37+00:00,,7.33,10.35,11.82,9545.0,-62.0,73.0,65.0,10.35,96035,1267967
4850,2021-07-11 10:28:37+00:00,,8.18,11.54,12.88,9547.0,-61.0,73.0,66.0,11.54,96035,1267967
4851,2021-07-11 10:30:37+00:00,,7.76,10.71,11.08,9549.0,-62.0,74.0,65.0,10.71,96035,1267967
4852,2021-07-11 10:32:37+00:00,,8.0,11.33,12.8,9551.0,-62.0,74.0,65.0,11.33,96035,1267967
4853,2021-07-11 10:34:37+00:00,,7.71,10.6,10.69,9553.0,-62.0,74.0,65.0,10.6,96035,1267967
4854,2021-07-11 10:36:37+00:00,,7.57,10.16,10.16,9555.0,-62.0,73.0,65.0,10.16,96035,1267967
4855,2021-07-11 10:38:37+00:00,,7.62,11.12,11.75,9557.0,-60.0,74.0,65.0,11.12,96035,1267967
4856,2021-07-11 10:40:37+00:00,,8.0,10.13,10.75,9559.0,-60.0,74.0,65.0,10.13,96035,1267967
4857,2021-07-11 10:42:37+00:00,,7.59,10.07,10.07,9561.0,-60.0,74.0,65.0,10.07,96035,1267967
4858,2021-07-11 10:44:37+00:00,,7.31,9.86,10.81,9563.0,-56.0,74.0,65.0,9.86,96035,1267967
4859,2021-07-11 10:46:37+00:00,,8.12,10.59,11.36,9565.0,-59.0,73.0,65.0,10.59,96035,1267967
4860,2021-07-11 10:48:37+00:00,,7.05,10.69,11.25,9567.0,-62.0,73.0,65.0,10.69,96035,1267967
4861,2021-07-11 10:50:37+00:00,,7.66,9.83,10.53,9569.0,-63.0,73.0,66.0,9.83,96035,1267967
4862,2021-07-11 10:52:37+00:00,,7.17,9.59,11.03,9571.0,-62.0,74.0,65.0,9.59,96035,1267967
4863,2021-07-11 10:54:37+00:00,,6.7,9.72,10.68,9573.0,-58.0,74.0,66.0,9.72,96035,1267967
4864,2021-07-11 10:56:37+00:00,,6.96,9.96,11.04,9575.0,-60.0,73.0,66.0,9.96,96035,1267967
4865,2021-07-11 10:58:37+00:00,,7.29,9.48,9.72,9577.0,-59.0,73.0,66.0,9.48,96035,1267967
4866,2021-07-11 11:00:37+00:00,,6.61,9.03,9.71,9579.0,-59.0,74.0,66.0,9.03,96035,1267967
4867,2021-07-11 11:02:37+00:00,,7.15,9.49,11.37,9581.0,-59.0,74.0,66.0,9.49,96035,1267967
4868,2021-07-11 11:04:37+00:00,,7.14,10.43,10.62,9583.0,-59.0,74.0,65.0,10.43,96035,1267967
4869,2021-07-11 11:06:37+00:00,,6.53,8.84,9.44,9585.0,-59.0,73.0,65.0,8.84,96035,1267967
4870,2021-07-11 11:08:37+00:00,,6.43,8.76,9.22,9587.0,-59.0,73.0,65.0,8.76,96035,1267967
4871,2021-07-11 11:10:37+00:00,,5.93,9.1,9.59,9589.0,-60.0,74.0,65.0,9.1,96035,1267967
4872,2021-07-11 11:12:37+00:00,,7.09,9.54,10.45,9591.0,-60.0,73.0,65.0,9.54,96035,1267967
4873,2021-07-11 11:14:37+00:00,,7.05,9.43,9.84,9593.0,-58.0,74.0,65.0,9.43,96035,1267967
4874,2021-07-11 11:16:37+00:00,,6.57,9.0,9.64,9595.0,-58.0,74.0,65.0,9.0,96035,1267967
4875,2021-07-11 11:18:37+00:00,,6.2,8.15,8.98,9597.0,-57.0,74.0,65.0,8.15,96035,1267967
4876,2021-07-11 11:20:37+00:00,,6.64,8.82,9.11,9599.0,-56.0,74.0,64.0,8.82,96035,1267967
4877,2021-07-11 11:22:37+00:00,,6.55,8.69,9.58,9601.0,-59.0,74.0,64.0,8.69,96035,1267967
4878,2021-07-11 11:24:37+00:00,,6.15,8.47,8.64,9603.0,-61.0,74.0,64.0,8.47,96035,1267967
4879,2021-07-11 11:26:37+00:00,,5.47,8.27,8.71,9605.0,-60.0,74.0,64.0,8.27,96035,1267967
4880,2021-07-11 11:28:37+00:00,,6.55,8.95,9.95,9607.0,-60.0,74.0,64.0,8.95,96035,1267967
4881,2021-07-11 11:30:38+00:00,,6.18,8.39,9.0,9609.0,-60.0,74.0,64.0,8.39,96035,1267967
4882,2021-07-11 11:32:38+00:00,,6.9,8.85,9.47,9611.0,-60.0,74.0,64.0,8.85,96035,1267967
4883,2021-07-11 11:34:38+00:00,,6.21,8.86,9.33,9613.0,-60.0,74.0,64.0,8.86,96035,1267967
4884,2021-07-11 11:36:38+00:00,,6.37,8.23,9.28,9615.0,-60.0,73.0,64.0,8.23,96035,1267967
4885,2021-07-11 11:38:38+00:00,,6.78,9.41,10.43,9617.0,-61.0,74.0,64.0,9.41,96035,1267967
4886,2021-07-11 11:40:38+00:00,,6.38,8.69,9.22,9619.0,-60.0,74.0,64.0,8.69,96035,1267967
4887,2021-07-11 11:42:38+00:00,,6.46,9.18,10.0,9621.0,-59.0,74.0,64.0,9.18,96035,1267967
4888,2021-07-11 11:44:38+00:00,,5.6,8.75,9.35,9623.0,-57.0,74.0,63.0,8.75,96035,1267967
4889,2021-07-11 11:46:38+00:00,,6.84,9.09,9.47,9625.0,-58.0,74.0,63.0,9.09,96035,1267967
4890,2021-07-11 11:48:38+00:00,,5.86,8.1,8.81,9627.0,-60.0,74.0,64.0,8.1,96035,1267967
4891,2021-07-11 11:50:38+00:00,,5.84,7.66,7.98,9629.0,-58.0,74.0,64.0,7.66,96035,1267967
4892,2021-07-11 11:52:38+00:00,,5.95,8.31,8.75,9631.0,-57.0,74.0,63.0,8.31,96035,1267967
4893,2021-07-11 11:54:38+00:00,,6.12,8.24,8.86,9633.0,-56.0,74.0,63.0,8.24,96035,1267967
4894,2021-07-11 11:56:38+00:00,,6.32,8.41,8.61,9635.0,-56.0,74.0,63.0,8.41,96035,1267967
4895,2021-07-11 11:58:38+00:00,,6.34,8.84,9.98,9637.0,-59.0,73.0,62.0,8.84,96035,1267967
4896,2021-07-11 12:00:38+00:00,,5.77,8.39,8.88,9639.0,-57.0,74.0,63.0,8.39,96035,1267967
4897,2021-07-11 12:02:38+00:00,,5.61,8.12,8.84,9641.0,-57.0,74.0,63.0,8.12,96035,1267967
4898,2021-07-11 12:04:38+00:00,,6.05,8.78,9.95,9643.0,-60.0,74.0,62.0,8.78,96035,1267967
