,Latitude,Longitude,DateTime,Parameter,Concentration,Unit,AQI,Category
2367,42.0603,-87.8631,2021-10-29T18:00,OZONE,20.0,PPB,19,1
2368,41.984402,-87.791901,2021-10-29T18:00,OZONE,17.0,PPB,16,1
2369,41.855301,-87.752502,2021-10-29T18:00,OZONE,15.0,PPB,14,1
2370,41.864329,-87.748826,2021-10-29T18:00,PM2.5,5.5,UG/M3,23,1
2371,41.6708,-87.7325,2021-10-29T18:00,PM2.5,8.9,UG/M3,37,1
2372,41.6708,-87.7325,2021-10-29T18:00,OZONE,17.0,PPB,16,1
2373,41.9136,-87.7239,2021-10-29T18:00,PM2.5,6.1,UG/M3,25,1
2374,41.7547,-87.7136,2021-10-29T18:00,PM2.5,8.0,UG/M3,33,1
2375,41.7547,-87.7136,2021-10-29T18:00,OZONE,13.0,PPB,12,1
2376,42.0622,-87.6736,2021-10-29T18:00,OZONE,17.0,PPB,16,1
2377,41.755798,-87.545303,2021-10-29T18:00,OZONE,3.0,PPB,3,1
2378,41.965,-87.8761,2021-10-29T19:00,OZONE,14.0,PPB,13,1
2379,42.0603,-87.8631,2021-10-29T19:00,OZONE,21.0,PPB,19,1
2380,42.0603,-87.8631,2021-10-29T19:00,PM2.5,4.3,UG/M3,18,1
2381,41.984402,-87.791901,2021-10-29T19:00,OZONE,19.0,PPB,18,1
2382,41.855301,-87.752502,2021-10-29T19:00,OZONE,14.0,PPB,13,1
2383,41.864329,-87.748826,2021-10-29T19:00,PM2.5,4.3,UG/M3,18,1
2384,41.6708,-87.7325,2021-10-29T19:00,PM2.5,8.0,UG/M3,33,1
2385,41.6708,-87.7325,2021-10-29T19:00,OZONE,16.0,PPB,15,1
2386,41.9136,-87.7239,2021-10-29T19:00,PM2.5,4.6,UG/M3,19,1
2387,41.7547,-87.7136,2021-10-29T19:00,PM2.5,6.1,UG/M3,25,1
2388,41.7547,-87.7136,2021-10-29T19:00,OZONE,15.0,PPB,14,1
2389,42.0622,-87.6736,2021-10-29T19:00,OZONE,17.0,PPB,16,1
2390,41.755798,-87.545303,2021-10-29T19:00,OZONE,3.0,PPB,3,1
2391,41.965,-87.8761,2021-10-29T20:00,OZONE,16.0,PPB,15,1
2392,42.0603,-87.8631,2021-10-29T20:00,OZONE,21.0,PPB,19,1
2393,42.0603,-87.8631,2021-10-29T20:00,PM2.5,4.0,UG/M3,17,1
2394,41.984402,-87.791901,2021-10-29T20:00,OZONE,20.0,PPB,19,1
2395,41.855301,-87.752502,2021-10-29T20:00,OZONE,17.0,PPB,16,1
2396,41.864329,-87.748826,2021-10-29T20:00,PM2.5,4.2,UG/M3,18,1
2397,41.6708,-87.7325,2021-10-29T20:00,PM2.5,7.5,UG/M3,31,1
2398,41.6708,-87.7325,2021-10-29T20:00,OZONE,16.0,PPB,15,1
2399,41.9136,-87.7239,2021-10-29T20:00,PM2.5,5.3,UG/M3,22,1
2400,41.7547,-87.7136,2021-10-29T20:00,PM2.5,6.2,UG/M3,26,1
2401,41.7547,-87.7136,2021-10-29T20:00,OZONE,11.0,PPB,10,1
2402,42.0622,-87.6736,2021-10-29T20:00,OZONE,21.0,PPB,19,1
2403,41.755798,-87.545303,2021-10-29T20:00,OZONE,5.0,PPB,5,1
2404,41.965,-87.8761,2021-10-29T21:00,OZONE,16.0,PPB,15,1
2405,42.0603,-87.8631,2021-10-29T21:00,OZONE,21.0,PPB,19,1
2406,42.0603,-87.8631,2021-10-29T21:00,PM2.5,3.9,UG/M3,16,1
2407,41.984402,-87.791901,2021-10-29T21:00,OZONE,18.0,PPB,17,1
2408,41.855301,-87.752502,2021-10-29T21:00,OZONE,16.0,PPB,15,1
2409,41.864329,-87.748826,2021-10-29T21:00,PM2.5,3.5,UG/M3,15,1
2410,41.6708,-87.7325,2021-10-29T21:00,PM2.5,6.7,UG/M3,28,1
2411,41.6708,-87.7325,2021-10-29T21:00,OZONE,16.0,PPB,15,1
2412,41.9136,-87.7239,2021-10-29T21:00,PM2.5,5.0,UG/M3,21,1
2413,41.7547,-87.7136,2021-10-29T21:00,PM2.5,5.7,UG/M3,24,1
2414,41.7547,-87.7136,2021-10-29T21:00,OZONE,14.0,PPB,13,1
2415,42.0622,-87.6736,2021-10-29T21:00,OZONE,22.0,PPB,20,1
2416,41.755798,-87.545303,2021-10-29T21:00,OZONE,5.0,PPB,5,1
2417,41.965,-87.8761,2021-10-29T22:00,OZONE,16.0,PPB,15,1
2418,42.0603,-87.8631,2021-10-29T22:00,OZONE,21.0,PPB,19,1
2419,42.0603,-87.8631,2021-10-29T22:00,PM2.5,3.1,UG/M3,13,1
2420,41.984402,-87.791901,2021-10-29T22:00,OZONE,17.0,PPB,16,1
2421,41.855301,-87.752502,2021-10-29T22:00,OZONE,16.0,PPB,15,1
2422,41.864329,-87.748826,2021-10-29T22:00,PM2.5,3.6,UG/M3,15,1
2423,41.6708,-87.7325,2021-10-29T22:00,PM2.5,5.7,UG/M3,24,1
2424,41.6708,-87.7325,2021-10-29T22:00,OZONE,17.0,PPB,16,1
2425,41.9136,-87.7239,2021-10-29T22:00,PM2.5,4.1,UG/M3,17,1
2426,41.7547,-87.7136,2021-10-29T22:00,PM2.5,6.1,UG/M3,25,1
2427,41.7547,-87.7136,2021-10-29T22:00,OZONE,15.0,PPB,14,1
2428,42.0622,-87.6736,2021-10-29T22:00,OZONE,21.0,PPB,19,1
2429,41.755798,-87.545303,2021-10-29T22:00,OZONE,3.0,PPB,3,1
2430,41.965,-87.8761,2021-10-29T23:00,OZONE,17.0,PPB,16,1
2431,42.0603,-87.8631,2021-10-29T23:00,OZONE,21.0,PPB,19,1
2432,42.0603,-87.8631,2021-10-29T23:00,PM2.5,2.5,UG/M3,10,1
2433,41.984402,-87.791901,2021-10-29T23:00,OZONE,18.0,PPB,17,1
2434,41.855301,-87.752502,2021-10-29T23:00,OZONE,17.0,PPB,16,1
2435,41.864329,-87.748826,2021-10-29T23:00,PM2.5,3.7,UG/M3,15,1
2436,41.6708,-87.7325,2021-10-29T23:00,PM2.5,4.9,UG/M3,20,1
2437,41.6708,-87.7325,2021-10-29T23:00,OZONE,15.0,PPB,14,1
2438,41.9136,-87.7239,2021-10-29T23:00,PM2.5,4.0,UG/M3,17,1
2439,41.7547,-87.7136,2021-10-29T23:00,PM2.5,6.3,UG/M3,26,1
2440,41.7547,-87.7136,2021-10-29T23:00,OZONE,15.0,PPB,14,1
2441,42.0622,-87.6736,2021-10-29T23:00,OZONE,17.0,PPB,16,1
2442,41.755798,-87.545303,2021-10-29T23:00,OZONE,0.0,PPB,0,1
2443,41.965,-87.8761,2021-10-30T00:00,OZONE,18.0,PPB,17,1
2444,42.0603,-87.8631,2021-10-30T00:00,OZONE,22.0,PPB,20,1
2445,42.0603,-87.8631,2021-10-30T00:00,PM2.5,3.1,UG/M3,13,1
2446,41.984402,-87.791901,2021-10-30T00:00,OZONE,19.0,PPB,18,1
2447,41.855301,-87.752502,2021-10-30T00:00,OZONE,17.0,PPB,16,1
2448,41.864329,-87.748826,2021-10-30T00:00,PM2.5,3.6,UG/M3,15,1
2449,41.6708,-87.7325,2021-10-30T00:00,PM2.5,5.5,UG/M3,23,1
2450,41.6708,-87.7325,2021-10-30T00:00,OZONE,18.0,PPB,17,1
2451,41.9136,-87.7239,2021-10-30T00:00,PM2.5,4.9,UG/M3,20,1
2452,41.7547,-87.7136,2021-10-30T00:00,PM2.5,6.1,UG/M3,25,1
2453,41.7547,-87.7136,2021-10-30T00:00,OZONE,17.0,PPB,16,1
2454,42.0622,-87.6736,2021-10-30T00:00,OZONE,15.0,PPB,14,1
2455,41.755798,-87.545303,2021-10-30T00:00,OZONE,0.0,PPB,0,1
2456,41.965,-87.8761,2021-10-30T01:00,OZONE,18.0,PPB,17,1
2457,42.0603,-87.8631,2021-10-30T01:00,OZONE,23.0,PPB,21,1
2458,42.0603,-87.8631,2021-10-30T01:00,PM2.5,3.8,UG/M3,16,1
2459,41.984402,-87.791901,2021-10-30T01:00,OZONE,19.0,PPB,18,1
2460,41.855301,-87.752502,2021-10-30T01:00,OZONE,18.0,PPB,17,1
2461,41.864329,-87.748826,2021-10-30T01:00,PM2.5,4.2,UG/M3,18,1
2462,41.6708,-87.7325,2021-10-30T01:00,PM2.5,5.6,UG/M3,23,1
2463,41.6708,-87.7325,2021-10-30T01:00,OZONE,19.0,PPB,18,1
2464,41.9136,-87.7239,2021-10-30T01:00,PM2.5,4.9,UG/M3,20,1
2465,41.7547,-87.7136,2021-10-30T01:00,PM2.5,5.9,UG/M3,25,1
2466,41.7547,-87.7136,2021-10-30T01:00,OZONE,16.0,PPB,15,1
2467,42.0622,-87.6736,2021-10-30T01:00,OZONE,19.0,PPB,18,1
2468,41.755798,-87.545303,2021-10-30T01:00,OZONE,2.0,PPB,2,1
2469,41.965,-87.8761,2021-10-30T02:00,OZONE,19.0,PPB,18,1
2470,42.0603,-87.8631,2021-10-30T02:00,OZONE,22.0,PPB,20,1
2471,42.0603,-87.8631,2021-10-30T02:00,PM2.5,4.1,UG/M3,17,1
2472,41.984402,-87.791901,2021-10-30T02:00,OZONE,20.0,PPB,19,1
2473,41.855301,-87.752502,2021-10-30T02:00,OZONE,19.0,PPB,18,1
2474,41.864329,-87.748826,2021-10-30T02:00,PM2.5,3.8,UG/M3,16,1
2475,41.6708,-87.7325,2021-10-30T02:00,PM2.5,6.0,UG/M3,25,1
2476,41.6708,-87.7325,2021-10-30T02:00,OZONE,19.0,PPB,18,1
2477,41.9136,-87.7239,2021-10-30T02:00,PM2.5,4.1,UG/M3,17,1
2478,41.7547,-87.7136,2021-10-30T02:00,PM2.5,6.2,UG/M3,26,1
2479,41.7547,-87.7136,2021-10-30T02:00,OZONE,16.0,PPB,15,1
2480,42.0622,-87.6736,2021-10-30T02:00,OZONE,23.0,PPB,21,1
2481,41.755798,-87.545303,2021-10-30T02:00,OZONE,5.0,PPB,5,1
2482,41.965,-87.8761,2021-10-30T03:00,OZONE,19.0,PPB,18,1
2483,42.0603,-87.8631,2021-10-30T03:00,OZONE,23.0,PPB,21,1
2484,42.0603,-87.8631,2021-10-30T03:00,PM2.5,4.1,UG/M3,17,1
2485,41.984402,-87.791901,2021-10-30T03:00,OZONE,21.0,PPB,19,1
2486,41.855301,-87.752502,2021-10-30T03:00,OZONE,20.0,PPB,19,1
2487,41.864329,-87.748826,2021-10-30T03:00,PM2.5,4.2,UG/M3,18,1
2488,41.6708,-87.7325,2021-10-30T03:00,PM2.5,5.9,UG/M3,25,1
2489,41.6708,-87.7325,2021-10-30T03:00,OZONE,22.0,PPB,20,1
2490,41.9136,-87.7239,2021-10-30T03:00,PM2.5,4.2,UG/M3,18,1
2491,41.7547,-87.7136,2021-10-30T03:00,PM2.5,6.2,UG/M3,26,1
2492,41.7547,-87.7136,2021-10-30T03:00,OZONE,16.0,PPB,15,1
2493,42.0622,-87.6736,2021-10-30T03:00,OZONE,21.0,PPB,19,1
2494,41.755798,-87.545303,2021-10-30T03:00,OZONE,5.0,PPB,5,1
2495,41.965,-87.8761,2021-10-30T04:00,OZONE,21.0,PPB,19,1
2496,42.0603,-87.8631,2021-10-30T04:00,OZONE,24.0,PPB,22,1
2497,42.0603,-87.8631,2021-10-30T04:00,PM2.5,4.0,UG/M3,17,1
2498,41.984402,-87.791901,2021-10-30T04:00,OZONE,23.0,PPB,21,1
2499,41.855301,-87.752502,2021-10-30T04:00,OZONE,23.0,PPB,21,1
2500,41.864329,-87.748826,2021-10-30T04:00,PM2.5,4.4,UG/M3,18,1
2501,41.6708,-87.7325,2021-10-30T04:00,PM2.5,6.0,UG/M3,25,1
2502,41.6708,-87.7325,2021-10-30T04:00,OZONE,23.0,PPB,21,1
2503,41.9136,-87.7239,2021-10-30T04:00,PM2.5,4.3,UG/M3,18,1
2504,41.7547,-87.7136,2021-10-30T04:00,PM2.5,6.1,UG/M3,25,1
2505,41.7547,-87.7136,2021-10-30T04:00,OZONE,20.0,PPB,19,1
2506,42.0622,-87.6736,2021-10-30T04:00,OZONE,22.0,PPB,20,1
2507,41.755798,-87.545303,2021-10-30T04:00,OZONE,2.0,PPB,2,1
2508,41.965,-87.8761,2021-10-30T05:00,OZONE,24.0,PPB,22,1
2509,42.0603,-87.8631,2021-10-30T05:00,OZONE,27.0,PPB,25,1
2510,42.0603,-87.8631,2021-10-30T05:00,PM2.5,4.5,UG/M3,19,1
2511,41.984402,-87.791901,2021-10-30T05:00,OZONE,23.0,PPB,21,1
2512,41.855301,-87.752502,2021-10-30T05:00,OZONE,24.0,PPB,22,1
2513,41.864329,-87.748826,2021-10-30T05:00,PM2.5,3.1,UG/M3,13,1
2514,41.6708,-87.7325,2021-10-30T05:00,PM2.5,6.5,UG/M3,27,1
2515,41.6708,-87.7325,2021-10-30T05:00,OZONE,24.0,PPB,22,1
2516,41.9136,-87.7239,2021-10-30T05:00,PM2.5,5.5,UG/M3,23,1
2517,41.7547,-87.7136,2021-10-30T05:00,PM2.5,5.8,UG/M3,24,1
2518,41.7547,-87.7136,2021-10-30T05:00,OZONE,22.0,PPB,20,1
2519,42.0622,-87.6736,2021-10-30T05:00,OZONE,24.0,PPB,22,1
2520,41.755798,-87.545303,2021-10-30T05:00,OZONE,2.0,PPB,2,1
2521,41.965,-87.8761,2021-10-30T06:00,OZONE,26.0,PPB,24,1
2522,42.0603,-87.8631,2021-10-30T06:00,OZONE,27.0,PPB,25,1
2523,42.0603,-87.8631,2021-10-30T06:00,PM2.5,4.8,UG/M3,20,1
2524,41.984402,-87.791901,2021-10-30T06:00,OZONE,23.0,PPB,21,1
2525,41.855301,-87.752502,2021-10-30T06:00,OZONE,25.0,PPB,23,1
2526,41.864329,-87.748826,2021-10-30T06:00,PM2.5,2.3,UG/M3,10,1
2527,41.6708,-87.7325,2021-10-30T06:00,PM2.5,6.2,UG/M3,26,1
2528,41.6708,-87.7325,2021-10-30T06:00,OZONE,24.0,PPB,22,1
2529,41.9136,-87.7239,2021-10-30T06:00,PM2.5,5.9,UG/M3,25,1
2530,41.7547,-87.7136,2021-10-30T06:00,PM2.5,6.2,UG/M3,26,1
2531,41.7547,-87.7136,2021-10-30T06:00,OZONE,22.0,PPB,20,1
2532,42.0622,-87.6736,2021-10-30T06:00,OZONE,23.0,PPB,21,1
2533,41.755798,-87.545303,2021-10-30T06:00,OZONE,3.0,PPB,3,1
2534,41.965,-87.8761,2021-10-30T07:00,OZONE,22.0,PPB,20,1
2535,42.0603,-87.8631,2021-10-30T07:00,OZONE,24.0,PPB,22,1
2536,42.0603,-87.8631,2021-10-30T07:00,PM2.5,4.9,UG/M3,20,1
2537,41.984402,-87.791901,2021-10-30T07:00,OZONE,23.0,PPB,21,1
2538,41.855301,-87.752502,2021-10-30T07:00,OZONE,23.0,PPB,21,1
2539,41.864329,-87.748826,2021-10-30T07:00,PM2.5,2.7,UG/M3,11,1
2540,41.6708,-87.7325,2021-10-30T07:00,PM2.5,5.6,UG/M3,23,1
2541,41.6708,-87.7325,2021-10-30T07:00,OZONE,24.0,PPB,22,1
2542,41.9136,-87.7239,2021-10-30T07:00,PM2.5,5.5,UG/M3,23,1
2543,41.7547,-87.7136,2021-10-30T07:00,PM2.5,5.7,UG/M3,24,1
2544,41.7547,-87.7136,2021-10-30T07:00,OZONE,22.0,PPB,20,1
2545,42.0622,-87.6736,2021-10-30T07:00,OZONE,23.0,PPB,21,1
2546,41.755798,-87.545303,2021-10-30T07:00,OZONE,4.0,PPB,4,1
2547,41.965,-87.8761,2021-10-30T08:00,OZONE,22.0,PPB,20,1
2548,42.0603,-87.8631,2021-10-30T08:00,OZONE,24.0,PPB,22,1
2549,42.0603,-87.8631,2021-10-30T08:00,PM2.5,4.8,UG/M3,20,1
2550,41.984402,-87.791901,2021-10-30T08:00,OZONE,22.0,PPB,20,1
2551,41.855301,-87.752502,2021-10-30T08:00,OZONE,21.0,PPB,19,1
2552,41.864329,-87.748826,2021-10-30T08:00,PM2.5,2.8,UG/M3,12,1
2553,41.6708,-87.7325,2021-10-30T08:00,PM2.5,6.5,UG/M3,27,1
2554,41.6708,-87.7325,2021-10-30T08:00,OZONE,23.0,PPB,21,1
2555,41.9136,-87.7239,2021-10-30T08:00,PM2.5,5.3,UG/M3,22,1
2556,41.7547,-87.7136,2021-10-30T08:00,PM2.5,5.9,UG/M3,25,1
2557,41.7547,-87.7136,2021-10-30T08:00,OZONE,19.0,PPB,18,1
2558,42.0622,-87.6736,2021-10-30T08:00,OZONE,23.0,PPB,21,1
2559,41.755798,-87.545303,2021-10-30T08:00,OZONE,3.0,PPB,3,1
2560,41.965,-87.8761,2021-10-30T09:00,OZONE,20.0,PPB,19,1
2561,42.0603,-87.8631,2021-10-30T09:00,OZONE,24.0,PPB,22,1
2562,42.0603,-87.8631,2021-10-30T09:00,PM2.5,4.7,UG/M3,20,1
2563,41.984402,-87.791901,2021-10-30T09:00,OZONE,24.0,PPB,22,1
2564,41.855301,-87.752502,2021-10-30T09:00,OZONE,24.0,PPB,22,1
2565,41.864329,-87.748826,2021-10-30T09:00,PM2.5,2.1,UG/M3,9,1
2566,41.6708,-87.7325,2021-10-30T09:00,PM2.5,6.5,UG/M3,27,1
2567,41.6708,-87.7325,2021-10-30T09:00,OZONE,24.0,PPB,22,1
2568,41.9136,-87.7239,2021-10-30T09:00,PM2.5,4.9,UG/M3,20,1
2569,41.7547,-87.7136,2021-10-30T09:00,PM2.5,5.5,UG/M3,23,1
2570,41.7547,-87.7136,2021-10-30T09:00,OZONE,21.0,PPB,19,1
2571,42.0622,-87.6736,2021-10-30T09:00,OZONE,23.0,PPB,21,1
2572,41.755798,-87.545303,2021-10-30T09:00,OZONE,0.0,PPB,0,1
2573,41.965,-87.8761,2021-10-30T10:00,OZONE,22.0,PPB,20,1
2574,42.0603,-87.8631,2021-10-30T10:00,OZONE,27.0,PPB,25,1
2575,42.0603,-87.8631,2021-10-30T10:00,PM2.5,4.6,UG/M3,19,1
2576,41.984402,-87.791901,2021-10-30T10:00,OZONE,25.0,PPB,23,1
2577,41.855301,-87.752502,2021-10-30T10:00,OZONE,24.0,PPB,22,1
2578,41.864329,-87.748826,2021-10-30T10:00,PM2.5,1.7,UG/M3,7,1
2579,41.6708,-87.7325,2021-10-30T10:00,PM2.5,6.2,UG/M3,26,1
2580,41.6708,-87.7325,2021-10-30T10:00,OZONE,24.0,PPB,22,1
2581,41.9136,-87.7239,2021-10-30T10:00,PM2.5,4.2,UG/M3,18,1
2582,41.7547,-87.7136,2021-10-30T10:00,PM2.5,5.0,UG/M3,21,1
2583,41.7547,-87.7136,2021-10-30T10:00,OZONE,21.0,PPB,19,1
2584,42.0622,-87.6736,2021-10-30T10:00,OZONE,21.0,PPB,19,1
2585,41.755798,-87.545303,2021-10-30T10:00,OZONE,1.0,PPB,1,1
2586,41.965,-87.8761,2021-10-30T11:00,OZONE,18.0,PPB,17,1
2587,42.0603,-87.8631,2021-10-30T11:00,OZONE,29.0,PPB,27,1
2588,42.0603,-87.8631,2021-10-30T11:00,PM2.5,4.6,UG/M3,19,1
2589,41.984402,-87.791901,2021-10-30T11:00,OZONE,26.0,PPB,24,1
2590,41.855301,-87.752502,2021-10-30T11:00,OZONE,24.0,PPB,22,1
2591,41.864329,-87.748826,2021-10-30T11:00,PM2.5,1.9,UG/M3,8,1
2592,41.6708,-87.7325,2021-10-30T11:00,PM2.5,6.4,UG/M3,27,1
2593,41.6708,-87.7325,2021-10-30T11:00,OZONE,23.0,PPB,21,1
2594,41.9136,-87.7239,2021-10-30T11:00,PM2.5,4.4,UG/M3,18,1
2595,41.7547,-87.7136,2021-10-30T11:00,OZONE,22.0,PPB,20,1
2596,41.7547,-87.7136,2021-10-30T11:00,PM2.5,4.5,UG/M3,19,1
2597,42.0622,-87.6736,2021-10-30T11:00,OZONE,26.0,PPB,24,1
2598,41.755798,-87.545303,2021-10-30T11:00,OZONE,2.0,PPB,2,1
2599,41.965,-87.8761,2021-10-30T12:00,OZONE,19.0,PPB,18,1
2600,42.0603,-87.8631,2021-10-30T12:00,OZONE,30.0,PPB,28,1
2601,42.0603,-87.8631,2021-10-30T12:00,PM2.5,4.7,UG/M3,20,1
2602,41.984402,-87.791901,2021-10-30T12:00,OZONE,28.0,PPB,26,1
2603,41.855301,-87.752502,2021-10-30T12:00,OZONE,24.0,PPB,22,1
2604,41.864329,-87.748826,2021-10-30T12:00,PM2.5,3.3,UG/M3,14,1
2605,41.6708,-87.7325,2021-10-30T12:00,PM2.5,7.1,UG/M3,30,1
2606,41.6708,-87.7325,2021-10-30T12:00,OZONE,22.0,PPB,20,1
2607,41.9136,-87.7239,2021-10-30T12:00,PM2.5,4.1,UG/M3,17,1
2608,41.7547,-87.7136,2021-10-30T12:00,PM2.5,6.2,UG/M3,26,1
2609,41.7547,-87.7136,2021-10-30T12:00,OZONE,23.0,PPB,21,1
2610,42.0622,-87.6736,2021-10-30T12:00,OZONE,29.0,PPB,27,1
2611,41.755798,-87.545303,2021-10-30T12:00,OZONE,3.0,PPB,3,1
2612,41.965,-87.8761,2021-10-30T13:00,OZONE,24.0,PPB,22,1
2613,42.0603,-87.8631,2021-10-30T13:00,OZONE,30.0,PPB,28,1
2614,42.0603,-87.8631,2021-10-30T13:00,PM2.5,4.8,UG/M3,20,1
2615,41.984402,-87.791901,2021-10-30T13:00,OZONE,27.0,PPB,25,1
2616,41.855301,-87.752502,2021-10-30T13:00,OZONE,25.0,PPB,23,1
2617,41.864329,-87.748826,2021-10-30T13:00,PM2.5,4.5,UG/M3,19,1
2618,41.6708,-87.7325,2021-10-30T13:00,PM2.5,7.5,UG/M3,31,1
2619,41.6708,-87.7325,2021-10-30T13:00,OZONE,26.0,PPB,24,1
2620,41.9136,-87.7239,2021-10-30T13:00,PM2.5,4.9,UG/M3,20,1
2621,41.7547,-87.7136,2021-10-30T13:00,PM2.5,6.3,UG/M3,26,1
2622,41.7547,-87.7136,2021-10-30T13:00,OZONE,25.0,PPB,23,1
2623,42.0622,-87.6736,2021-10-30T13:00,OZONE,29.0,PPB,27,1
2624,41.755798,-87.545303,2021-10-30T13:00,OZONE,1.0,PPB,1,1
2625,41.965,-87.8761,2021-10-30T14:00,OZONE,27.0,PPB,25,1
2626,42.0603,-87.8631,2021-10-30T14:00,OZONE,30.0,PPB,28,1
2627,42.0603,-87.8631,2021-10-30T14:00,PM2.5,4.8,UG/M3,20,1
2628,41.984402,-87.791901,2021-10-30T14:00,OZONE,29.0,PPB,27,1
2629,41.855301,-87.752502,2021-10-30T14:00,OZONE,26.0,PPB,24,1
2630,41.864329,-87.748826,2021-10-30T14:00,PM2.5,5.5,UG/M3,23,1
2631,41.6708,-87.7325,2021-10-30T14:00,PM2.5,7.3,UG/M3,30,1
2632,41.6708,-87.7325,2021-10-30T14:00,OZONE,27.0,PPB,25,1
2633,41.9136,-87.7239,2021-10-30T14:00,PM2.5,4.7,UG/M3,20,1
2634,41.7547,-87.7136,2021-10-30T14:00,PM2.5,6.7,UG/M3,28,1
2635,41.7547,-87.7136,2021-10-30T14:00,OZONE,28.0,PPB,26,1
2636,42.0622,-87.6736,2021-10-30T14:00,OZONE,29.0,PPB,27,1
2637,41.755798,-87.545303,2021-10-30T14:00,OZONE,3.0,PPB,3,1
2638,41.965,-87.8761,2021-10-30T15:00,OZONE,30.0,PPB,28,1
2639,42.0603,-87.8631,2021-10-30T15:00,OZONE,32.0,PPB,30,1
2640,42.0603,-87.8631,2021-10-30T15:00,PM2.5,4.8,UG/M3,20,1
2641,41.984402,-87.791901,2021-10-30T15:00,OZONE,30.0,PPB,28,1
2642,41.855301,-87.752502,2021-10-30T15:00,OZONE,29.0,PPB,27,1
2643,41.864329,-87.748826,2021-10-30T15:00,PM2.5,6.8,UG/M3,28,1
2644,41.6708,-87.7325,2021-10-30T15:00,OZONE,30.0,PPB,28,1
2645,41.6708,-87.7325,2021-10-30T15:00,PM2.5,6.7,UG/M3,28,1
2646,41.9136,-87.7239,2021-10-30T15:00,PM2.5,3.6,UG/M3,15,1
2647,41.7547,-87.7136,2021-10-30T15:00,PM2.5,6.6,UG/M3,28,1
2648,41.7547,-87.7136,2021-10-30T15:00,OZONE,27.0,PPB,25,1
2649,42.0622,-87.6736,2021-10-30T15:00,OZONE,29.0,PPB,27,1
2650,41.755798,-87.545303,2021-10-30T15:00,OZONE,6.0,PPB,6,1
2651,41.965,-87.8761,2021-10-30T16:00,OZONE,30.0,PPB,28,1
2652,42.0603,-87.8631,2021-10-30T16:00,OZONE,33.0,PPB,31,1
2653,42.0603,-87.8631,2021-10-30T16:00,PM2.5,4.7,UG/M3,20,1
2654,41.984402,-87.791901,2021-10-30T16:00,OZONE,30.0,PPB,28,1
2655,41.855301,-87.752502,2021-10-30T16:00,OZONE,29.0,PPB,27,1
2656,41.864329,-87.748826,2021-10-30T16:00,PM2.5,6.4,UG/M3,27,1
2657,41.6708,-87.7325,2021-10-30T16:00,OZONE,31.0,PPB,29,1
2658,41.6708,-87.7325,2021-10-30T16:00,PM2.5,6.5,UG/M3,27,1
2659,41.9136,-87.7239,2021-10-30T16:00,PM2.5,4.2,UG/M3,18,1
2660,41.7547,-87.7136,2021-10-30T16:00,OZONE,28.0,PPB,26,1
2661,41.7547,-87.7136,2021-10-30T16:00,PM2.5,6.0,UG/M3,25,1
2662,42.0622,-87.6736,2021-10-30T16:00,OZONE,30.0,PPB,28,1
2663,41.755798,-87.545303,2021-10-30T16:00,OZONE,4.0,PPB,4,1
2664,41.965,-87.8761,2021-10-30T17:00,OZONE,30.0,PPB,28,1
2665,42.0603,-87.8631,2021-10-30T17:00,OZONE,33.0,PPB,31,1
2666,42.0603,-87.8631,2021-10-30T17:00,PM2.5,4.7,UG/M3,20,1
2667,41.984402,-87.791901,2021-10-30T17:00,OZONE,31.0,PPB,29,1
2668,41.855301,-87.752502,2021-10-30T17:00,OZONE,31.0,PPB,29,1
2669,41.864329,-87.748826,2021-10-30T17:00,PM2.5,5.0,UG/M3,21,1
2670,41.6708,-87.7325,2021-10-30T17:00,OZONE,33.0,PPB,31,1
2671,41.6708,-87.7325,2021-10-30T17:00,PM2.5,6.5,UG/M3,27,1
2672,41.9136,-87.7239,2021-10-30T17:00,PM2.5,5.9,UG/M3,25,1
2673,41.7547,-87.7136,2021-10-30T17:00,OZONE,33.0,PPB,31,1
2674,41.7547,-87.7136,2021-10-30T17:00,PM2.5,5.3,UG/M3,22,1
2675,42.0622,-87.6736,2021-10-30T17:00,OZONE,31.0,PPB,29,1
2676,41.755798,-87.545303,2021-10-30T17:00,OZONE,3.0,PPB,3,1
2677,41.965,-87.8761,2021-10-30T18:00,OZONE,30.0,PPB,28,1
2678,42.0603,-87.8631,2021-10-30T18:00,OZONE,34.0,PPB,31,1
2679,42.0603,-87.8631,2021-10-30T18:00,PM2.5,4.7,UG/M3,20,1
2680,41.984402,-87.791901,2021-10-30T18:00,OZONE,31.0,PPB,29,1
2681,41.855301,-87.752502,2021-10-30T18:00,OZONE,30.0,PPB,28,1
2682,41.864329,-87.748826,2021-10-30T18:00,PM2.5,3.8,UG/M3,16,1
2683,41.6708,-87.7325,2021-10-30T18:00,OZONE,35.0,PPB,32,1
2684,41.6708,-87.7325,2021-10-30T18:00,PM2.5,6.4,UG/M3,27,1
2685,41.9136,-87.7239,2021-10-30T18:00,PM2.5,5.8,UG/M3,24,1
2686,41.7547,-87.7136,2021-10-30T18:00,OZONE,34.0,PPB,31,1
2687,41.7547,-87.7136,2021-10-30T18:00,PM2.5,4.8,UG/M3,20,1
2688,42.0622,-87.6736,2021-10-30T18:00,OZONE,30.0,PPB,28,1
2689,41.755798,-87.545303,2021-10-30T18:00,OZONE,2.0,PPB,2,1
2690,41.965,-87.8761,2021-10-30T19:00,OZONE,31.0,PPB,29,1
